orderId,orderDate,userId,totalCharges,commonId,pupId,pickupDate,orderYear,orderMonth,orderDay,purchaseOccasion,orderPeriod,orderQuarter,cohortMonthly,cohortQuarterly
991,2009-07-31T00:00:00Z,253,73.45,7MU9B,5,2009-07-31T00:00:00Z,2009,7,31,40,7,3,1,1
1004,2009-08-04T00:00:00Z,253,112.51,AEPLY,4,2009-08-04T00:00:00Z,2009,8,4,41,8,3,1,1
1044,2009-08-11T00:00:00Z,253,275.94,KV7M2,4,2009-08-11T00:00:00Z,2009,8,11,42,8,3,1,1
1065,2009-08-17T00:00:00Z,253,93.54,QQECQ,4,2009-08-18T00:00:00Z,2009,8,17,43,8,3,1,1
1072,2009-08-18T00:00:00Z,253,8.55,4M6FH,4,2009-08-18T00:00:00Z,2009,8,18,44,8,3,1,1
1121,2009-08-25T00:00:00Z,253,117.2805,W499U,3,2009-08-25T00:00:00Z,2009,8,25,45,8,3,1,1
1163,2009-09-01T00:00:00Z,253,133.1505,TMDA6,3,2009-09-01T00:00:00Z,2009,9,1,46,9,3,1,1
1164,2009-09-01T00:00:00Z,253,15.1,FQNRH,3,2009-09-01T00:00:00Z,2009,9,1,47,9,3,1,1
1211,2009-09-08T00:00:00Z,253,77.8405,4LWYX,3,2009-09-08T00:00:00Z,2009,9,8,48,9,3,1,1
1249,2009-09-15T00:00:00Z,253,120.7102,FSRRY,3,2009-09-15T00:00:00Z,2009,9,15,49,9,3,1,1
1295,2009-09-23T00:00:00Z,253,183.559,XH7S2,6,2009-09-24T00:00:00Z,2009,9,23,50,9,3,1,1
1306,2009-09-24T00:00:00Z,253,12.89,D69ZH,6,2009-09-24T00:00:00Z,2009,9,24,51,9,3,1,1
1326,2009-09-29T00:00:00Z,253,64.6677,RDVP5,3,2009-09-29T00:00:00Z,2009,9,29,52,9,3,1,1
1381,2009-10-08T00:00:00Z,253,193.0202,JDKYJ,6,2009-10-08T00:00:00Z,2009,10,8,53,10,4,1,1
1419,2009-10-14T00:00:00Z,253,136.45,73SV2,6,2009-10-15T00:00:00Z,2009,10,14,54,10,4,1,1
1429,2009-10-15T00:00:00Z,253,23.74,AMQFX,6,2009-10-15T00:00:00Z,2009,10,15,55,10,4,1,1
1594,2009-11-03T00:00:00Z,253,141.1412,LFS67,3,2009-11-03T00:00:00Z,2009,11,3,56,11,4,1,1
1622,2009-11-05T00:00:00Z,253,33.3537,DJEBJ,5,2009-11-06T00:00:00Z,2009,11,5,57,11,4,1,1
1749,2009-11-12T00:00:00Z,253,58.2455,NTZMY,15,2009-11-13T00:00:00Z,2009,11,12,58,11,4,1,1
1944,2009-12-04T00:00:00Z,253,184.1292,8A7CG,5,2009-12-04T00:00:00Z,2009,12,4,59,12,4,1,1
1998,2009-12-09T00:00:00Z,253,82.6957,UKJ9G,9,2009-12-09T00:00:00Z,2009,12,9,60,12,4,1,1
2022,2009-12-11T00:00:00Z,253,14.9875,GA4BG,5,2009-12-11T00:00:00Z,2009,12,11,61,12,4,1,1
2093,2009-12-18T00:00:00Z,253,78.28,E84RF,5,2009-12-18T00:00:00Z,2009,12,18,62,12,4,1,1
2146,2009-12-28T00:00:00Z,253,198.7354,ZPKKR,18,2009-12-28T00:00:00Z,2009,12,28,63,12,4,1,1
2148,2009-12-28T00:00:00Z,253,5.115,YH4N5,18,2009-12-28T00:00:00Z,2009,12,28,64,12,4,1,1
2233,2010-01-05T00:00:00Z,253,65.1562,XRSCD,3,2010-01-05T00:00:00Z,2010,1,5,65,13,5,1,1
2250,2010-01-07T00:00:00Z,253,31.1478,WGQQY,6,2010-01-07T00:00:00Z,2010,1,7,66,13,5,1,1
2324,2010-01-12T00:00:00Z,253,210.89,NSU2Q,3,2010-01-12T00:00:00Z,2010,1,12,67,13,5,1,1
2408,2010-01-19T00:00:00Z,253,105.739,DTSTE,3,2010-01-19T00:00:00Z,2010,1,19,68,13,5,1,1
2500,2010-01-26T00:00:00Z,253,166.457,B52SU,3,2010-01-26T00:00:00Z,2010,1,26,69,13,5,1,1
2573,2010-01-30T00:00:00Z,253,42.3975,3QJXT,18,2010-02-01T00:00:00Z,2010,1,30,70,13,5,1,1
2598,2010-02-01T00:00:00Z,253,136.1052,B228X,18,2010-02-01T00:00:00Z,2010,2,1,71,14,5,1,1
2744,2010-02-09T00:00:00Z,253,203.433,6875M,3,2010-02-09T00:00:00Z,2010,2,9,72,14,5,1,1
2853,2010-02-15T00:00:00Z,253,129.07,FN8AT,18,2010-02-15T00:00:00Z,2010,2,15,73,14,5,1,1
2971,2010-02-22T00:00:00Z,253,166.3652,PCPFA,18,2010-02-22T00:00:00Z,2010,2,22,74,14,5,1,1
3089,2010-03-01T00:00:00Z,253,165.1375,Y2R9C,18,2010-03-01T00:00:00Z,2010,3,1,75,15,5,1,1
3225,2010-03-08T00:00:00Z,253,294.2708,FCSCN,18,2010-03-08T00:00:00Z,2010,3,8,76,15,5,1,1
270,2009-01-14T00:00:00Z,277,127.47,EZATD,2,2009-01-14T00:00:00Z,2009,1,14,1,1,1,1,1
286,2009-01-28T00:00:00Z,277,146.085,QLDNM,2,2009-01-28T00:00:00Z,2009,1,28,2,1,1,1,1
315,2009-02-15T00:00:00Z,277,89.295,SAMKG,2,2009-02-16T00:00:00Z,2009,2,15,3,2,1,1,1
335,2009-02-25T00:00:00Z,277,169.72,7ZQQK,2,2009-02-25T00:00:00Z,2009,2,25,4,2,1,1,1
362,2009-03-11T00:00:00Z,277,104.45,ZAAAS,4,2009-03-12T00:00:00Z,2009,3,11,5,3,1,1,1
383,2009-03-19T00:00:00Z,277,187.81,VMNHJ,4,2009-03-19T00:00:00Z,2009,3,19,6,3,1,1,1
404,2009-04-02T00:00:00Z,277,117.76,RC8HW,4,2009-04-02T00:00:00Z,2009,4,2,7,4,2,1,1
417,2009-04-09T00:00:00Z,277,64.8,249WL,4,2009-04-09T00:00:00Z,2009,4,9,8,4,2,1,1
437,2009-04-15T00:00:00Z,277,47.03,MGVDQ,4,2009-04-16T00:00:00Z,2009,4,15,9,4,2,1,1
458,2009-04-20T00:00:00Z,277,94.87,X8R62,4,2009-04-21T00:00:00Z,2009,4,20,10,4,2,1,1
565,2009-05-12T00:00:00Z,277,181.295,CLA2G,4,2009-05-12T00:00:00Z,2009,5,12,11,5,2,1,1
614,2009-05-21T00:00:00Z,277,118.76,R37EN,4,2009-05-21T00:00:00Z,2009,5,21,12,5,2,1,1
695,2009-06-09T00:00:00Z,277,177.12,PZVFL,4,2009-06-09T00:00:00Z,2009,6,9,13,6,2,1,1
758,2009-06-18T00:00:00Z,277,120.61,YXKDK,4,2009-06-18T00:00:00Z,2009,6,18,14,6,2,1,1
820,2009-07-02T00:00:00Z,277,137.01,FFBGH,4,2009-07-02T00:00:00Z,2009,7,2,15,7,3,1,1
885,2009-07-13T00:00:00Z,277,179.49,TFDVF,4,2009-07-14T00:00:00Z,2009,7,13,16,7,3,1,1
967,2009-07-29T00:00:00Z,277,100.05,8BFPY,4,2009-07-30T00:00:00Z,2009,7,29,17,7,3,1,1
1061,2009-08-17T00:00:00Z,277,269.125,25PEQ,4,2009-08-18T00:00:00Z,2009,8,17,18,8,3,1,1
1169,2009-09-02T00:00:00Z,277,234.591,9JJLS,4,2009-09-03T00:00:00Z,2009,9,2,19,9,3,1,1
1289,2009-09-22T00:00:00Z,277,136.5805,6JP8C,4,2009-09-22T00:00:00Z,2009,9,22,20,9,3,1,1
1331,2009-09-29T00:00:00Z,277,105.6752,GNUB5,4,2009-09-29T00:00:00Z,2009,9,29,21,9,3,1,1
1467,2009-10-20T00:00:00Z,277,153.09,HDAW4,4,2009-10-21T00:00:00Z,2009,10,20,22,10,4,1,1
1593,2009-11-03T00:00:00Z,277,212.5655,7VUM4,4,2009-11-03T00:00:00Z,2009,11,3,23,11,4,1,1
1693,2009-11-11T00:00:00Z,277,199.8052,CQ494,11,2009-11-11T00:00:00Z,2009,11,11,24,11,4,1,1
2071,2009-12-16T00:00:00Z,277,336.717,TZBTU,4,2009-12-17T00:00:00Z,2009,12,16,25,12,4,1,1
2121,2009-12-22T00:00:00Z,277,100.1412,5VC6G,4,2009-12-22T00:00:00Z,2009,12,22,26,12,4,1,1
2325,2010-01-12T00:00:00Z,277,263.4845,WMZCH,11,2010-01-13T00:00:00Z,2010,1,12,27,13,5,1,1
2470,2010-01-25T00:00:00Z,277,286.3177,E8GYU,4,2010-01-25T00:00:00Z,2010,1,25,28,13,5,1,1
2620,2010-02-02T00:00:00Z,277,214.04,FM776,4,2010-02-02T00:00:00Z,2010,2,2,29,14,5,1,1
2975,2010-02-22T00:00:00Z,277,210.296,M28FM,4,2010-03-01T00:00:00Z,2010,2,22,30,14,5,1,1
3226,2010-03-08T00:00:00Z,277,200.38,4J2YE,4,2010-03-09T00:00:00Z,2010,3,8,31,15,5,1,1
304,2009-02-09T00:00:00Z,407,20.55,UP3XG,3,2009-02-12T00:00:00Z,2009,2,9,1,2,1,2,1
268,2009-01-13T00:00:00Z,457,50.21,RJ4JJ,2,2009-01-14T00:00:00Z,2009,1,13,1,1,1,1,1
349,2009-03-05T00:00:00Z,457,39.44,CQYRU,4,2009-03-05T00:00:00Z,2009,3,5,2,3,1,1,1
927,2009-07-21T00:00:00Z,457,50.67,DU3LF,3,2009-07-21T00:00:00Z,2009,7,21,3,7,3,1,1
2041,2009-12-14T00:00:00Z,457,92.2452,5XDTF,18,2009-12-14T00:00:00Z,2009,12,14,4,12,4,1,1
2296,2010-01-11T00:00:00Z,457,56.07,EBYL4,18,2010-01-11T00:00:00Z,2010,1,11,5,13,5,1,1
2386,2010-01-18T00:00:00Z,457,28.81,K8RMX,18,2010-01-18T00:00:00Z,2010,1,18,6,13,5,1,1
2479,2010-01-25T00:00:00Z,457,53.89,LRSNB,18,2010-01-25T00:00:00Z,2010,1,25,7,13,5,1,1
2963,2010-02-22T00:00:00Z,457,37.13,HS96B,18,2010-02-22T00:00:00Z,2010,2,22,8,14,5,1,1
3131,2010-03-03T00:00:00Z,457,60.235,6MN4M,11,2010-03-03T00:00:00Z,2010,3,3,9,15,5,1,1
3208,2010-03-08T00:00:00Z,457,42.56,XKBEP,18,2010-03-08T00:00:00Z,2010,3,8,10,15,5,1,1
329,2009-02-19T00:00:00Z,464,12.6,RR7TA,3,2009-02-19T00:00:00Z,2009,2,19,1,2,1,2,1
263,2009-01-12T00:00:00Z,550,87.63,6GC3F,2,2009-01-12T00:00:00Z,2009,1,12,1,1,1,1,1
303,2009-02-09T00:00:00Z,550,89.33,A8UEG,2,2009-02-09T00:00:00Z,2009,2,9,2,2,1,1,1
334,2009-02-23T00:00:00Z,550,177.63,RB7XZ,2,2009-02-23T00:00:00Z,2009,2,23,3,2,1,1,1
661,2009-05-31T00:00:00Z,550,101.09,U8SZM,4,2009-06-02T00:00:00Z,2009,5,31,4,5,2,1,1
769,2009-06-22T00:00:00Z,550,94.34,CJ9Z6,4,2009-06-23T00:00:00Z,2009,6,22,5,6,2,1,1
2246,2010-01-06T00:00:00Z,550,113.771,FA48Z,6,2010-01-07T00:00:00Z,2010,1,6,6,13,5,1,1
281,2009-01-24T00:00:00Z,616,101.22,VRL6K,3,2009-01-27T00:00:00Z,2009,1,24,1,1,1,1,1
372,2009-03-17T00:00:00Z,616,93.29,N45NC,4,2009-03-17T00:00:00Z,2009,3,17,2,3,1,1,1
457,2009-04-20T00:00:00Z,616,191.62,6YBX6,4,2009-04-21T00:00:00Z,2009,4,20,3,4,2,1,1
594,2009-05-19T00:00:00Z,807,89.56,6P9J6,3,2009-05-19T00:00:00Z,2009,5,19,1,5,2,5,2
710,2009-06-11T00:00:00Z,807,32.7,E8AYE,6,2009-06-11T00:00:00Z,2009,6,11,2,6,2,5,2
890,2009-07-14T00:00:00Z,807,41.79,Y9LM2,3,2009-07-14T00:00:00Z,2009,7,14,3,7,3,5,2
2106,2009-12-21T00:00:00Z,825,52.39,ACEYT,4,2009-12-22T00:00:00Z,2009,12,21,1,12,4,12,4
267,2009-01-13T00:00:00Z,891,131.98,GL97J,3,2009-01-13T00:00:00Z,2009,1,13,1,1,1,1,1
282,2009-01-27T00:00:00Z,891,105.73,BYLT6,3,2009-01-27T00:00:00Z,2009,1,27,2,1,1,1,1
305,2009-02-10T00:00:00Z,891,136.07,8FE37,3,2009-02-10T00:00:00Z,2009,2,10,3,2,1,1,1
336,2009-02-25T00:00:00Z,891,117.51,MQTTC,2,2009-02-25T00:00:00Z,2009,2,25,4,2,1,1,1
359,2009-03-10T00:00:00Z,891,134,MD6NG,4,2009-03-10T00:00:00Z,2009,3,10,5,3,1,1,1
401,2009-04-01T00:00:00Z,891,155.35,5ZRKG,4,2009-04-02T00:00:00Z,2009,4,1,6,4,2,1,1
432,2009-04-14T00:00:00Z,891,67.66,KSZ83,4,2009-04-14T00:00:00Z,2009,4,14,7,4,2,1,1
492,2009-04-27T00:00:00Z,891,145.37,BPA97,4,2009-04-28T00:00:00Z,2009,4,27,8,4,2,1,1
592,2009-05-18T00:00:00Z,891,117.51,KLNRT,4,2009-05-19T00:00:00Z,2009,5,18,9,5,2,1,1
650,2009-05-28T00:00:00Z,891,127.47,J7GNQ,4,2009-05-28T00:00:00Z,2009,5,28,10,5,2,1,1
703,2009-06-10T00:00:00Z,891,66.28,QS5SA,4,2009-06-11T00:00:00Z,2009,6,10,11,6,2,1,1
729,2009-06-15T00:00:00Z,891,66.08,ASV3U,4,2009-06-16T00:00:00Z,2009,6,15,12,6,2,1,1
770,2009-06-22T00:00:00Z,891,54.13,R2VGF,4,2009-06-23T00:00:00Z,2009,6,22,13,6,2,1,1
889,2009-07-14T00:00:00Z,891,47.88,SRWVH,4,2009-07-14T00:00:00Z,2009,7,14,14,7,3,1,1
924,2009-07-20T00:00:00Z,891,44.42,42PKC,4,2009-07-21T00:00:00Z,2009,7,20,15,7,3,1,1
1204,2009-09-08T00:00:00Z,891,114.02,VCRBQ,4,2009-09-08T00:00:00Z,2009,9,8,16,9,3,1,1
1476,2009-10-21T00:00:00Z,891,56.0252,QTPU4,4,2009-10-22T00:00:00Z,2009,10,21,17,10,4,1,1
1616,2009-11-05T00:00:00Z,891,130.41,S58HG,4,2009-11-05T00:00:00Z,2009,11,5,18,11,4,1,1
1818,2009-11-18T00:00:00Z,891,51.33,X3SAP,4,2009-11-18T00:00:00Z,2009,11,18,19,11,4,1,1
1961,2009-12-06T00:00:00Z,891,60.92,FRTLZ,4,2009-12-07T00:00:00Z,2009,12,6,20,12,4,1,1
2122,2009-12-22T00:00:00Z,891,45.7102,KRHW8,4,2009-12-22T00:00:00Z,2009,12,22,21,12,4,1,1
2131,2009-12-23T00:00:00Z,891,63.31,UR5YA,4,2009-12-23T00:00:00Z,2009,12,23,22,12,4,1,1
2432,2010-01-21T00:00:00Z,891,69.55,S5P2B,4,2010-01-21T00:00:00Z,2010,1,21,23,13,5,1,1
2678,2010-02-04T00:00:00Z,891,132.97,M6ZDH,4,2010-02-05T00:00:00Z,2010,2,4,24,14,5,1,1
280,2009-01-20T00:00:00Z,899,12.29,WNYJY,3,2009-01-20T00:00:00Z,2009,1,20,1,1,1,1,1
2330,2010-01-12T00:00:00Z,937,41.35,PNQCR,11,2010-01-13T00:00:00Z,2010,1,12,1,13,5,13,5
2403,2010-01-19T00:00:00Z,937,35.5402,5WV2U,11,2010-01-20T00:00:00Z,2010,1,19,2,13,5,13,5
2510,2010-01-27T00:00:00Z,937,48.6488,RQ5QF,11,2010-01-27T00:00:00Z,2010,1,27,3,13,5,13,5
3130,2010-03-03T00:00:00Z,937,56.3302,VLU5R,11,2010-03-03T00:00:00Z,2010,3,3,4,15,5,13,5
2203,2010-01-04T00:00:00Z,940,116.4058,8FRRC,5,2010-01-08T00:00:00Z,2010,1,4,1,13,5,13,5
560,2009-05-10T00:00:00Z,1023,28.82,QZGXS,5,2009-05-15T00:00:00Z,2009,5,10,1,5,2,5,2
589,2009-05-15T00:00:00Z,1023,26.37,BT94E,5,2009-05-15T00:00:00Z,2009,5,15,2,5,2,5,2
619,2009-05-21T00:00:00Z,1023,46,AUJMK,5,2009-05-22T00:00:00Z,2009,5,21,3,5,2,5,2
1229,2009-09-11T00:00:00Z,1023,36.99,VGRTP,5,2009-09-11T00:00:00Z,2009,9,11,4,9,3,5,2
1349,2009-10-01T00:00:00Z,1023,76.52,2RUUP,5,2009-10-02T00:00:00Z,2009,10,1,5,10,4,5,2
2140,2009-12-27T00:00:00Z,1027,42.82,SBTD6,15,2009-12-28T00:00:00Z,2009,12,27,1,12,4,12,4
342,2009-03-01T00:00:00Z,1409,25.93,7EMRK,3,2009-03-03T00:00:00Z,2009,3,1,1,3,1,3,1
602,2009-05-19T00:00:00Z,1409,27.01,NQFQ2,4,2009-05-19T00:00:00Z,2009,5,19,2,5,2,3,1
1496,2009-10-22T00:00:00Z,1409,53.66,6E8YW,7,2009-10-27T00:00:00Z,2009,10,22,3,10,4,3,1
259,2009-01-06T00:00:00Z,1558,62.74,M5QH8,3,2009-01-06T00:00:00Z,2009,1,6,1,1,1,1,1
284,2009-01-27T00:00:00Z,1558,71.88,ELLRK,3,2009-01-27T00:00:00Z,2009,1,27,2,1,1,1,1
371,2009-03-17T00:00:00Z,1558,44.01,3EKEU,3,2009-03-17T00:00:00Z,2009,3,17,3,3,1,1,1
394,2009-03-26T00:00:00Z,1558,37.78,23697,3,2009-03-26T00:00:00Z,2009,3,26,4,3,1,1,1
600,2009-05-19T00:00:00Z,1558,46.98,QHYY3,3,2009-05-19T00:00:00Z,2009,5,19,5,5,2,1,1
1591,2009-11-03T00:00:00Z,1558,138.56,ZDV3V,3,2009-11-03T00:00:00Z,2009,11,3,6,11,4,1,1
1798,2009-11-17T00:00:00Z,1558,76.85,J4CHJ,3,2009-11-17T00:00:00Z,2009,11,17,7,11,4,1,1
1869,2009-11-23T00:00:00Z,1558,236.45,JP9SK,3,2009-11-24T00:00:00Z,2009,11,23,8,11,4,1,1
1903,2009-11-30T00:00:00Z,1558,102.9042,CANUH,3,2009-12-01T00:00:00Z,2009,11,30,9,11,4,1,1
1990,2009-12-08T00:00:00Z,1558,50.47,WGXUY,3,2009-12-08T00:00:00Z,2009,12,8,10,12,4,1,1
1991,2009-12-08T00:00:00Z,1558,14.21,SF5DE,3,2009-12-08T00:00:00Z,2009,12,8,11,12,4,1,1
2058,2009-12-15T00:00:00Z,1558,281.6052,85Q2P,3,2009-12-15T00:00:00Z,2009,12,15,12,12,4,1,1
2231,2010-01-05T00:00:00Z,1558,112.77,L3R8S,3,2010-01-05T00:00:00Z,2010,1,5,13,13,5,1,1
307,2009-02-10T00:00:00Z,1588,18.32,FLUWJ,3,2009-02-10T00:00:00Z,2009,2,10,1,2,1,2,1
269,2009-01-14T00:00:00Z,1625,33.22,5A8NQ,2,2009-01-14T00:00:00Z,2009,1,14,1,1,1,1,1
545,2009-05-08T00:00:00Z,1625,48.49,ZM7RS,5,2009-05-08T00:00:00Z,2009,5,8,2,5,2,1,1
624,2009-05-22T00:00:00Z,1625,36.4,ADX6Z,5,2009-05-22T00:00:00Z,2009,5,22,3,5,2,1,1
989,2009-07-31T00:00:00Z,1625,50.07,E4YCW,5,2009-07-31T00:00:00Z,2009,7,31,4,7,3,1,1
1099,2009-08-21T00:00:00Z,1625,27.39,FXP6M,5,2009-08-21T00:00:00Z,2009,8,21,5,8,3,1,1
1303,2009-09-24T00:00:00Z,1625,35.5602,4F8CJ,6,2009-09-24T00:00:00Z,2009,9,24,6,9,3,1,1
1567,2009-10-30T00:00:00Z,1625,50.38,Q5HP4,5,2009-10-30T00:00:00Z,2009,10,30,7,10,4,1,1
2567,2010-01-29T00:00:00Z,1625,33.814,RSAGK,5,2010-01-29T00:00:00Z,2010,1,29,8,13,5,1,1
1067,2009-08-18T00:00:00Z,1701,57.33,6NT9F,5,2009-08-21T00:00:00Z,2009,8,18,1,8,3,8,3
1214,2009-09-09T00:00:00Z,1701,50.493,CEQTU,5,2009-09-11T00:00:00Z,2009,9,9,2,9,3,8,3
1307,2009-09-24T00:00:00Z,1701,91.76,RKCZ4,5,2009-09-25T00:00:00Z,2009,9,24,3,9,3,8,3
1389,2009-10-08T00:00:00Z,1701,28.39,9QYWB,5,2009-10-09T00:00:00Z,2009,10,8,4,10,4,8,3
1432,2009-10-15T00:00:00Z,1701,28.79,JM2EN,5,2009-10-16T00:00:00Z,2009,10,15,5,10,4,8,3
1568,2009-10-30T00:00:00Z,1701,53.12,VF6B5,5,2009-10-30T00:00:00Z,2009,10,30,6,10,4,8,3
1872,2009-11-24T00:00:00Z,1701,51.63,AHLRY,11,2009-11-25T00:00:00Z,2009,11,24,7,11,4,8,3
2087,2009-12-18T00:00:00Z,1701,106.2787,FFZJY,5,2009-12-18T00:00:00Z,2009,12,18,8,12,4,8,3
2174,2009-12-30T00:00:00Z,1701,116.423,YKWFT,15,2010-01-04T00:00:00Z,2009,12,30,9,12,4,8,3
1336,2009-09-30T00:00:00Z,1844,53.1402,Y5YYS,5,2009-10-02T00:00:00Z,2009,9,30,1,9,3,9,3
1514,2009-10-24T00:00:00Z,1925,87.581,6H6RE,6,2009-10-29T00:00:00Z,2009,10,24,1,10,4,10,4
358,2009-03-10T00:00:00Z,2195,49.15,94DQP,3,2009-03-12T00:00:00Z,2009,3,10,1,3,1,3,1
374,2009-03-17T00:00:00Z,2195,23.27,YBPWT,3,2009-03-19T00:00:00Z,2009,3,17,2,3,1,3,1
641,2009-05-27T00:00:00Z,2195,53.77,JXVNF,3,2009-05-28T00:00:00Z,2009,5,27,3,5,2,3,1
662,2009-06-01T00:00:00Z,2195,47.58,PE48Q,3,2009-06-02T00:00:00Z,2009,6,1,4,6,2,3,1
2585,2010-01-31T00:00:00Z,2195,95.4563,PMN5Q,3,2010-02-02T00:00:00Z,2010,1,31,5,13,5,3,1
2872,2010-02-16T00:00:00Z,2195,64.84,ZSGQ6,9,2010-02-17T00:00:00Z,2010,2,16,6,14,5,3,1
2259,2010-01-07T00:00:00Z,2235,25.7177,W66VA,15,2010-01-11T00:00:00Z,2010,1,7,1,13,5,13,5
2336,2010-01-13T00:00:00Z,2235,16.54,TBTJV,15,2010-01-18T00:00:00Z,2010,1,13,2,13,5,13,5
2405,2010-01-19T00:00:00Z,2235,14.35,BD4LG,15,2010-01-25T00:00:00Z,2010,1,19,3,13,5,13,5
2804,2010-02-12T00:00:00Z,2235,35.5677,WPWWG,15,2010-02-15T00:00:00Z,2010,2,12,4,14,5,13,5
297,2009-02-04T00:00:00Z,2583,21.37,ST4GF,2,2009-02-04T00:00:00Z,2009,2,4,1,2,1,2,1
709,2009-06-11T00:00:00Z,2583,25.19,RXS2X,6,2009-06-11T00:00:00Z,2009,6,11,2,6,2,2,1
757,2009-06-18T00:00:00Z,2583,15.41,4ZWBZ,6,2009-06-18T00:00:00Z,2009,6,18,3,6,2,2,1
780,2009-06-25T00:00:00Z,2583,31.34,JEUNE,6,2009-06-25T00:00:00Z,2009,6,25,4,6,2,2,1
825,2009-07-02T00:00:00Z,2583,21.86,33DKS,6,2009-07-02T00:00:00Z,2009,7,2,5,7,3,2,1
937,2009-07-23T00:00:00Z,2583,17.14,B6G8Q,6,2009-07-23T00:00:00Z,2009,7,23,6,7,3,2,1
1089,2009-08-20T00:00:00Z,2583,35.86,ERR8E,6,2009-08-20T00:00:00Z,2009,8,20,7,8,3,2,1
1177,2009-09-03T00:00:00Z,2583,34.83,3QH8W,6,2009-09-03T00:00:00Z,2009,9,3,8,9,3,2,1
1222,2009-09-10T00:00:00Z,2583,59.49,DFQ89,6,2009-09-10T00:00:00Z,2009,9,10,9,9,3,2,1
1261,2009-09-17T00:00:00Z,2583,21.72,W4JLW,6,2009-09-17T00:00:00Z,2009,9,17,10,9,3,2,1
1305,2009-09-24T00:00:00Z,2583,15.76,PT396,6,2009-09-24T00:00:00Z,2009,9,24,11,9,3,2,1
1346,2009-10-01T00:00:00Z,2583,34.94,WEFFM,6,2009-10-01T00:00:00Z,2009,10,1,12,10,4,2,1
1382,2009-10-08T00:00:00Z,2583,28.88,4KQHY,6,2009-10-08T00:00:00Z,2009,10,8,13,10,4,2,1
1489,2009-10-22T00:00:00Z,2583,19.76,2QETX,6,2009-10-22T00:00:00Z,2009,10,22,14,10,4,2,1
1706,2009-11-11T00:00:00Z,2583,29.8002,AQCBP,11,2009-11-11T00:00:00Z,2009,11,11,15,11,4,2,1
1975,2009-12-07T00:00:00Z,2583,57.6245,RK3GG,18,2009-12-07T00:00:00Z,2009,12,7,16,12,4,2,1
2145,2009-12-28T00:00:00Z,2583,69.1302,X3FLH,18,2009-12-28T00:00:00Z,2009,12,28,17,12,4,2,1
2770,2010-02-10T00:00:00Z,2583,33.4,C3BEH,11,2010-02-10T00:00:00Z,2010,2,10,18,14,5,2,1
3048,2010-02-26T00:00:00Z,2583,30.4472,ALDXX,5,2010-02-26T00:00:00Z,2010,2,26,19,14,5,2,1
331,2009-02-21T00:00:00Z,2930,69.84,UXTWC,2,2009-02-23T00:00:00Z,2009,2,21,1,2,1,2,1
322,2009-02-17T00:00:00Z,3181,18.35,836WT,3,2009-02-17T00:00:00Z,2009,2,17,1,2,1,2,1
442,2009-04-16T00:00:00Z,3181,26.24,P2LP6,3,2009-04-16T00:00:00Z,2009,4,16,2,4,2,2,1
472,2009-04-23T00:00:00Z,3181,14.37,NC74H,3,2009-04-23T00:00:00Z,2009,4,23,3,4,2,2,1
256,2009-01-06T00:00:00Z,3190,35.48,PW8A3,2,2009-01-07T00:00:00Z,2009,1,6,1,1,1,1,1
541,2009-05-07T00:00:00Z,3190,15.05,8KWY4,5,2009-05-08T00:00:00Z,2009,5,7,2,5,2,1,1
542,2009-05-07T00:00:00Z,3190,2.99,3RKTD,5,2009-05-08T00:00:00Z,2009,5,7,3,5,2,1,1
258,2009-01-06T00:00:00Z,3194,7.37,JTGT4,3,2009-01-08T00:00:00Z,2009,1,6,1,1,1,1,1
741,2009-06-17T00:00:00Z,3194,20.62,KDC7K,4,2009-06-18T00:00:00Z,2009,6,17,2,6,2,1,1
804,2009-06-30T00:00:00Z,3194,8.18,RJFH8,5,2009-07-10T00:00:00Z,2009,6,30,3,6,2,1,1
2589,2010-01-31T00:00:00Z,3194,20.82,3G7QJ,15,2010-02-01T00:00:00Z,2010,1,31,4,13,5,1,1
2228,2010-01-05T00:00:00Z,3197,73.8033,K52DS,3,2010-01-05T00:00:00Z,2010,1,5,1,13,5,13,5
2254,2010-01-07T00:00:00Z,3197,62.9018,3J5UK,15,2010-01-08T00:00:00Z,2010,1,7,2,13,5,13,5
2309,2010-01-11T00:00:00Z,3197,56.9508,NZ357,3,2010-01-12T00:00:00Z,2010,1,11,3,13,5,13,5
2439,2010-01-21T00:00:00Z,3197,91.104,PY3MT,15,2010-01-22T00:00:00Z,2010,1,21,4,13,5,13,5
2550,2010-01-29T00:00:00Z,3197,74.07,CS5LJ,15,2010-01-29T00:00:00Z,2010,1,29,5,13,5,13,5
266,2009-01-13T00:00:00Z,3355,3.68,ACX3T,3,2009-01-13T00:00:00Z,2009,1,13,1,1,1,1,1
271,2009-01-14T00:00:00Z,3385,47.56,XLKGQ,3,2009-01-15T00:00:00Z,2009,1,14,1,1,1,1,1
433,2009-04-14T00:00:00Z,3385,41.9,MCDV4,3,2009-04-14T00:00:00Z,2009,4,14,2,4,2,1,1
1080,2009-08-19T00:00:00Z,3385,51.56,NXH8U,4,2009-08-20T00:00:00Z,2009,8,19,3,8,3,1,1
273,2009-01-15T00:00:00Z,3394,13.64,DH9T9,3,2009-01-15T00:00:00Z,2009,1,15,1,1,1,1,1
320,2009-02-17T00:00:00Z,3394,37.05,AJJ7X,3,2009-02-17T00:00:00Z,2009,2,17,2,2,1,1,1
